id,name,type,latitude,longitude,address,phone,operator,emergency,source
13096237915,Iswarya Fertility Center,hospital,13.0064894,80.2504829,,,,no,OSM
13127975755,JD Dental and Implant center,dentist,13.0124158,80.2272818,,,,no,OSM
13127975756,முத்து பார்மஸி,pharmacy,13.0124007,80.2273112,,,,no,OSM
13137353953,Apollo pharmacy,pharmacy,13.0499297,80.2397101,,,,no,OSM
13142131701,Dr Abirami's skincare clinic,clinic,13.0149516,80.2307333,,,,no,OSM
13155026101,Good Shepard hospital,hospital,12.9810842,80.2343492,Taramani Link Road,,,no,OSM
13184761701,Hariharan ENT Clinic,clinic,12.9161702,80.1921511,,+91 76999 26991,,no,OSM
13184761801,Dr. R.Suresh Child Care Clinic,clinic,12.9159912,80.1921519,,,,no,OSM
13184762001,Madila Clinic,clinic,12.9160421,80.1921398,,,,no,OSM
13185226534,Apollo Pharmacy,pharmacy,13.0067683,80.256244,,,,no,OSM
13185226538,Apollo Diagnostics,laboratory,13.0063692,80.256188,,,,no,OSM
13253593003,Athena Diagnostics,laboratory,13.0322096,80.2531801,,,,no,OSM
13253593101,Jothi Eye Clinic,doctors,12.9981354,80.2557443,,,,no,OSM
13310799901,Sunitha medicals,pharmacy,13.0079436,80.2633615,,,,no,OSM
13344518801,Mediscan,laboratory,13.0425178,80.2747873,,,,no,OSM
13347546401,BRS Medicals,pharmacy,13.0436029,80.2743744,,,,no,OSM
13398034602,Elite Physiotherapy,physiotherapist,13.0148732,80.2296577,,+917708593109,,no,OSM
13401498982,SRI CHAKRA SCANS,clinic,13.1295572,80.2145746,,,,no,OSM
27618339,Rajiv Gandhi Government General Hospital,hospital,13.0808972,80.2773284,,,,no,OSM
28345285,Stanley Medical College and Hospital,hospital,13.1063871,80.2841452,,,,no,OSM
28404807,Unnamed,hospital,13.005416,80.2396935,,,,no,OSM
28493363,Sri Ramachandra Institute of Higher Education and Research,hospital,13.0410329,80.1425261,,,,no,OSM
29046387,Tt Ranganathan Clinical Research Foundation,hospital,12.9923667,80.2550102,,,,no,OSM
29046742,IMPCOPS Traditional Hospital,hospital,12.9930805,80.2572794,,,,no,OSM
29115463,எழும்பூர் அரசு மருத்துவமனை,hospital,13.072653,80.2583254,,,,no,OSM
29116157,Egmore Eye Hospital,hospital,13.0702235,80.2599829,,,,no,OSM
30973308,ESI Hospital,hospital,13.0950575,80.2397713,,,Employees' State Insurance,no,OSM
32896904,Cantonment General Hospital,hospital,13.0095756,80.1950144,,,,no,OSM
34097016,Communicable Diseases Hospital,hospital,13.1287163,80.2925206,,,,no,OSM
35312695,புனித இஸ்பேல் மருத்துவமனை,hospital,13.0384509,80.2622475,,,,no,OSM
47416302,Stanley Medical College and Hospital,hospital,13.1042167,80.283195,,,,no,OSM
48132798,Madras Pinjrapole Veterinary Home,hospital,13.0987536,80.2485502,,,,no,OSM
48737654,Unnamed,hospital,13.0978041,80.2457004,,,,no,OSM
48738664,Railway Hospital,hospital,13.1016597,80.232331,,,,no,OSM
48741356,ICF Hospital,hospital,13.0998913,80.2138748,,,,no,OSM
48753841,Anna Nagar Government Hospital,hospital,13.0954447,80.2197148,,,,no,OSM
59359967,Unnamed,hospital,13.0933659,80.2403777,,,,no,OSM
100857284,"அறிஞர் அண்ணா அரசு இந்திய,மருத்துவமனை,அரும்பாக்கம்,சென்னை-106",hospital,13.0772596,80.2187728,Anna Arch Road,,,no,OSM
125180726,Govt Peripheral Hospital KK Nagar,hospital,13.034006,80.2078405,,,,no,OSM
131961841,Ayurveda Hospital,hospital,12.9705162,80.2601162,,,,no,OSM
132073184,Apollo Hospital,hospital,12.9630574,80.2457399,,,,yes,OSM
133862451,Prashanth Hospitals,hospital,13.0695736,80.2363218,,,,yes,OSM
156240637,Udhi Eye Hospitals,hospital,13.0391602,80.2571596,,,,no,OSM
156250603,Agarwal Eye Hospital,hospital,13.0460706,80.2557204,,,,no,OSM
156250608,Aswene Soundarya Hospital,hospital,13.044707,80.256162,,,,no,OSM
170104584,Global Hospitals,hospital,13.0098114,80.2515183,,,,no,OSM
178747899,Government Rsrm Lying Hospital,hospital,13.1090673,80.288719,,,,no,OSM
181579506,Health Centre,hospital,13.0136347,80.2393232,,,,no,OSM
188445646,Apollo Clinic & Pharmacy,hospital,13.0360972,80.2572646,,,,no,OSM
209413524,Trinity Acute Care,hospital,13.0385579,80.2578675,,,,no,OSM
209546207,Sankara Nethralaya,hospital,13.0667961,80.2493986,,,,no,OSM
211260239,Apollo Hospital,hospital,13.0631198,80.2515186,,,,no,OSM
211274279,CSI Kalyani Hospital,hospital,13.0433307,80.2724017,Dr Radhakrishnan Salai,,,no,OSM
211423255,EV Kalyani Hospital,hospital,13.0423476,80.2709401,,,,no,OSM
211423281,Kasturibai Gandhi Hospital,hospital,13.0594053,80.2784271,,,,no,OSM
211436948,Unnamed,hospital,13.0527537,80.280639,,,,no,OSM
211900029,Cancer Hospital,hospital,13.0090564,80.2484946,,,,no,OSM
214188197,சைதாப்பேட்டை அரசு மருத்துவமனை,hospital,13.0204577,80.2240451,Jeenis Road,,,yes,OSM
217726810,ஆந்திர மாநில சபா,hospital,13.0176759,80.2598878,,,,no,OSM
217797428,Mehta Hospital,hospital,13.0719905,80.2408853,,,,no,OSM
217846762,Corporation Baby Hospital,hospital,13.0971804,80.2754276,,,,no,OSM
217864765,C.S.I. Rainy Multi Speciality Hospital,hospital,13.1179059,80.2910031,,,,no,OSM
217864797,Government Peripheral Hospital,hospital,13.1260276,80.2866925,,,,no,OSM
217868140,ESI,hospital,13.1269596,80.2912215,,,Employees' State Insurance,no,OSM
217960574,Tamil Nadu Government Multi Super Speciality Hospital,hospital,13.0693752,80.2741496,,,,yes,OSM
218149507,Billroth Hospital,hospital,13.0273509,80.2567528,,,,yes,OSM
218163938,Fortis Malar Hospital,hospital,13.0101605,80.2585641,,,,no,OSM
220821765,Gowri Nursing Home,hospital,12.9773885,80.1883328,100ft Road,,,no,OSM
231052536,Vasan Dental Care,hospital,13.0920868,80.218563,,,,no,OSM
240472123,Police Hospital,hospital,13.0744047,80.2592982,,,,no,OSM
240501607,The Child Trust Medical Research Foundation,hospital,13.0573425,80.2458975,,,,no,OSM
240869141,Unnamed,hospital,13.0922878,80.2593357,,,,no,OSM
262012749,Chennai Corporation 24 Hours Maternity Hospital,hospital,13.0208732,80.2241344,Jeenis Road,,,yes,OSM
315499682,Apollo Speciality Hospital - Block A,hospital,13.0336469,80.2451684,Anna Salai (Mount Road),,Apollo Hospitals,yes,OSM
315499747,Apollo Speciality Hospital - Block B,hospital,13.0336169,80.2456392,,,,no,OSM
315499965,Apollo Speciality Hospital - Block C,hospital,13.0339285,80.245666,,,,no,OSM
328706398,Chennai Clinical Centres,hospital,12.9941997,80.2516271,16th Cross Street,+919841910001,Dr D Balakrishnan ENT Clinic,no,OSM
332525434,Public Health Centre (In Patient Block),hospital,13.0359986,80.2218494,Lake View Road,044 2489 3172/7008/3101,Public Health Welfare Society,yes,OSM
332525519,Public Health Centre (Out Patient Block),hospital,13.0363842,80.2219385,Ramakrishnapuram 1st Street,,,no,OSM
337923794,Chitra Maternity andSurgival Centre,hospital,13.0234391,80.2229133,Karaneeswar Koil Street,,,no,OSM
337927915,Sugam Medicals,pharmacy,13.024963,80.2220167,,,,no,OSM
337929079,Bora Hospital,hospital,13.0223109,80.2222779,Subramania Mudali Street,,,no,OSM
343141649,Vasan,hospital,13.0217319,80.2257691,Anna Salai (Mount Road),,,no,OSM
350538223,SRM Hospital,hospital,13.0418111,80.2246322,"Thambiah Road, Duraiswamy Subway, West Mambalam, Chennai, Tamil Nadu 600033",044 2474 4727,,yes,OSM
354243595,Guest Hospital,hospital,13.0772245,80.2387532,EVR Periyar Salai (Poonamallee High Road),,,no,OSM
354244964,Jayanth Acupuncture - Anna Nagar | Acupuncturist and Cupping Therapy,alternative,13.0820101,80.2092795,"5th Street, AJ Block, Shanthi Colony, Anna Nagar",+917708211515,,no,OSM
354293689,Hande Medical Centre,hospital,13.0611783,80.2466206,Uttamar Gandhi Salai,,Hande Medical Centre,no,OSM
354540004,Balaji Hospital (P) Ltd,hospital,13.0074019,80.2060853,Anna Salai (Mount Road),,,no,OSM
354572408,Chennai Medical Centre,hospital,13.0381039,80.1890642,,,,no,OSM
354797137,Neuberg Diagnostics Lab,laboratory,12.9874381,80.2012701,New Colony Main Road,+91 44 41412222,Neuberg Ehrlich Clinical Laboratories,no,OSM
354810486,Unnamed,hospital,12.9856604,80.228913,,,,no,OSM
354839873,J.V. Hospitals Llp,hospital,13.0505664,80.2299034,Tailor Estate 1st Street,,,yes,OSM
354840226,R.R Dental Hospital,hospital,13.0519005,80.2292607,Tailor Estate 2nd Street,,,no,OSM
354840384,JV Hospital,hospital,13.0505634,80.2297492,Tailor Estate 1st Street,,,yes,OSM
354985545,Neuberg Diagnostics,laboratory,13.0485311,80.2661173,Masilamani Road,+91 97003 69700,Neuberg Ehrlich,no,OSM
355067576,Chennai Heritage Hospital,hospital,13.0653715,80.2119909,,,,no,OSM
355074781,Xcellent Care Hospital,hospital,12.9856134,80.2183829,"7th Cross Street, Rajalaksmi nagar",,Xcellent Care Super Speciality Hospital ( P ) Ltd.,yes,OSM
355081025,Sri Krishna Medicals,pharmacy,12.9714047,80.1908083,,+91 94444 11077;+91 98840 49670,,no,OSM
355412721,MedPlus,pharmacy,13.0277703,80.2197071,,,,no,OSM
355658593,Be Well Hospitals,hospital,13.0794481,80.1983283,,,,no,OSM
361224706,MN Eye Hospital,hospital,13.1229398,80.2875069,Thiruvottriyur High Road,,,yes,OSM
363930311,Chennai National Hospital,hospital,13.0963673,80.2914373,,,,no,OSM
364356223,Diha Clinic,hospital,12.9809453,80.1871143,Nanganallur 6th Main Road,044 46878787,Diha Trust,yes,OSM
364721502,Athipathy Hospitals,hospital,12.976434,80.2221909,,,,no,OSM
371970672,Dr.Kamakshi Memorial Hospital,hospital,12.9492371,80.2091585,,,,yes,OSM
374048313,Shivasundar Hospital,hospital,12.9977694,80.2574762,Shastri Nagar 1st Cross Street,,,yes,OSM
397271559,Government Dispensary,clinic,12.9608465,80.2564406,East Coast Road SH49,,,no,OSM
451681464,CMC Hospital,hospital,13.0380763,80.1889033,,,,no,OSM
462740006,corporation hospital,hospital,12.9846941,80.2573424,,,,no,OSM
468702000,Ravi Pharmacy,pharmacy,13.0246498,80.2645949,"Ramakrishna Mutt Rd, R.A. Puram, Perumal Koil Thottam, Ramakrishna Nagar, Raja Annamalai Puram",,,no,OSM
469945922,Unnamed,hospital,13.1235594,80.2662176,,,,no,OSM
765605778,Gleneagles Global Heath City,hospital,12.8981219,80.2061579,,,,yes,OSM
777448855,Lalchand Leeladevi Munoth Jain Medical Care,laboratory,13.0550601,80.2328151,Lynwood Lane,+91 28251122/24/25/26/27,Tamilnadu Educational and Medical Trust,no,OSM
820175633,Unnamed,pharmacy,12.9677554,80.2375751,,,,no,OSM
940932459,Unnamed,hospital,12.9694332,80.1851055,,,,no,OSM
982296103,Apollo Pharmacy,pharmacy,13.0401853,80.1929612,,,,no,OSM
1066918400,Perumbakkam Primary Health Centre,centre,12.8843391,80.2099754,,,,no,OSM
1076599876,Vema Medicals,pharmacy,13.0888944,80.2886171,,,,no,OSM
1076599893,Smith Stocking & Co,pharmacy,13.0887324,80.2871152,,,,no,OSM
1089785795,KHM Medical Centre,clinic,13.0914517,80.2889213,,,,no,OSM
1104433136,Chennai National Hospital Speciality Clinics,hospital,13.094813,80.2914574,,,,no,OSM
1110191307,SA Hospital,hospital,13.0991366,80.2868807,,,,no,OSM
1130782013,Marina Beach First Aid Centre,doctors,13.0552463,80.2819326,,,,no,OSM
1172701083,Singhvi Health Center,yes,13.0937457,80.2796862,,,,no,OSM
1176875169,Shaarave Hospital,hospital,13.0983937,80.2798773,,,,no,OSM
1180441173,Mother Diagnostic Centre,clinic,13.1030164,80.2843951,,,,no,OSM
1180908446,Seven Wells Urban Primary Health Centre,yes,13.0985299,80.2814092,,,,no,OSM
1180926082,The Arya Vysya Meternity Home and Child Welfare Centre,hospital,13.0910905,80.2813876,Govindappa Naicken Street,04425381525,,no,OSM
1241298308,Mint Hospital,hospital,13.100229,80.2837595,,,,no,OSM
1263441145,Unnamed,hospital,13.0985158,80.2796105,,,,no,OSM
1314584114,Government child birth Hospital,hospital,13.0765495,80.2245565,,,,no,OSM
1382248560,Unnamed,doctors,13.0018214,80.2466372,,,,no,OSM
1408942020,The Shankara Nethralaya Academy,hospital,13.0008051,80.1998007,,,,no,OSM
1409213345,Government Institute of Rehabilitation Medicine,hospital,13.0359444,80.2090663,,,,no,OSM
1409776420,MIOT Hospital,hospital,13.022338,80.1863211,,,,no,OSM
1410036059,Govt. Kilpauk Hospital,hospital,13.0766394,80.2430155,,,,no,OSM
1410844331,VHS Multispeciality Hospital,hospital,13.0039138,80.2462855,,,,no,OSM
1428318904,Gynmc PG Block,hospital,13.0769748,80.2174878,,,Government of Tamilnadu,no,OSM
